name,introduction,url
重生之都市仙尊洛尘张小曼,【2019最火爆新书】“一代仙尊”洛尘遭人偷袭，重生回到地球。地位普通的他，面对女朋友的鄙视，情敌的嘲讽，父母的悲惨生活,https://www.bige7.com/book/4725/
长生从倚天开始,光明顶上，独战天下群豪。蜀山之巅，御剑乘风九万里。诛仙剑下，救下痴情女子。……漫漫长生路，从倚天开始……,https://www.bige7.com/book/35749/
嘉佑嬉事,一个相互比烂的世界总有人不甘心豁出命想要拉它和他们，她们，以及祂们一把其实最初并没有什么高大上的原因他只是很单纯的，这辈,https://www.bige7.com/book/7102/
大魏读书人,　　武昌一年。　　大魏王朝，女帝登基，日月当空。　　然而，女帝登基，天下大乱，朝野汹涌，一时之间妖魔出世。　　为镇压妖魔,https://www.bige7.com/book/2664/
综武江湖：我为大理寺卿,汝为江湖逍遥客，我执律令镇人间。杨清源愿为大理寺卿，以求天行有道，万物遵法！一个普通的命案，背后却牵出了惊天阴谋。杨清源,https://www.bige7.com/book/9086/
万法无咎,周流变化兮，得失玄妙；纵翼翱翔兮，破碎心牢。大梦一别兮，安得复返？卷舒云水兮，向道不还！顺流观景情不动，千年随手一团风。,https://www.bige7.com/book/6941/
太乙,　　奠玉群仙座，焚香太乙宫。　　……　　两个宇宙的对撞吞噬，胜负的关键时刻，叶江川来到了这里。　　穿越到此，他时常能够来,https://www.bige7.com/book/1990/
一世符仙,道者炼精化气炼气化神炼神反虚返璞归真衍化后天逆化先天,https://www.bige7.com/book/13943/
混元主宰,林凡因亵渎圣女重生玄武大陆，手持无上异宝，凭借玄黄不灭体打破禁锢，从此天堑宏图，神挡杀神佛挡杀佛，成就混元主宰。《混元主,https://www.bige7.com/book/44150/
诸天从王语嫣开始,天龙八部，以一介女子之身，北乔峰，南慕容亦不敢与之争锋！天下第一中，她横推敌手，刀斩神候！楚乔传中，她马踏中原，复我汉家,https://www.bige7.com/book/7749/
我想先苟几年,手机阅读《我想先苟几年》无弹窗纯文字全文免费阅读我有神级天赋，我想先苟几年，奈何系统缠身，麻烦不请自来……【看着眼前受伤,https://www.bige7.com/book/7205/
玄浑道章,　　在这个神怪遍地的世界经历了第六个纪元之后，煌煌天夏降临了！…………玄浑道章书友群：【762873632】玄浑道章?造,https://www.bige7.com/book/201/
御兽诸天,　　洞里金蛇生两翼，壶中日月照大千。　　龙龟背负千丈山，三寸蛤蟆敢吞天。　　这本书讲的是一个御兽宗弟子崛起的历程，千种妖,https://www.bige7.com/book/1915/
综武世界的大反派,重生成为林平之，我本不想当反派！你们不要逼我！如你们所愿，看我成为反派大BOSS！令狐冲：“小师妹给你，我不要了！”慕容,https://www.bige7.com/book/39969/
妻子是一周目boss,曾经万物湮灭，星海重启，天道人理皆覆灭于恶者一念间。“最终boss是我老婆？”徐长安回到家，看着正在做饭的妻子摇头：“系,https://www.bige7.com/book/7401/
男人影响我拔剑的速度,【预收《在狗血虐文当海王》求个收藏文案在本书文案后↓】祁念一穿书了。穿成了一本狗血修真文男一二三四的白月光。书里写着：她,https://www.bige7.com/book/47940/
重生之我真不是股神,李东重生了，作为一名十年老交易员，熟知这十年中全球各大市场、各大品种的每一波大行情。能抓住其中一波，就足以实现财富自由。,https://www.bige7.com/book/22479/
神诡大明,我是姬象，谢邀。人在大明，刚死在紫禁城。信号不好，神鬼怪事太多。匿了。,https://www.bige7.com/book/7201/
独步成仙,　　一段凡人的成仙史一段仙界囚龙的秘辛陆小天最初的追求不过是踏上永生的仙道，   但披荆斩棘得偿所愿之后， 却发现仙远远,https://www.bige7.com/book/611/
道祖是克苏鲁,“道可道，非常道；名可名，非常名。无名，天地之始，有名，万物之母。嗯，说不定还有个‘名’，叫孕育万子千孙的森之黑山羊，呵,https://www.bige7.com/book/8071/
龙象,有纨绔夜夜笙歌醉生梦死，有将军战死沙场万骨成枯。金戈铁马，床笫之间，不过人间疾苦。庙堂江湖，尔虞我诈，终是黄土埋身。诸佛,https://www.bige7.com/book/2407/
神通不朽,　　神通不敌天数？那是神通不够多，不够强！　　当洪荒世界的先天灵宝、先天至宝成为种种大神通，张乾在羲皇世界掀起了神通狂潮,https://www.bige7.com/book/3203/
洪荒：从遇到蚩尤坐骑开始,帝俊：我有一逆子陆压可为风灵道友代步，不知可否将妖族的还款期限再宽限几年？祖巫：我有一幺妹后土可为风灵道友良配，不知可否,https://www.bige7.com/book/9654/
青莲之巅,　　一个修仙小族，在族人的努力下，慢慢发展成一个仙族，这是一个小家族发展壮大的历史。,https://www.bige7.com/book/396/
青葫剑仙,　　葫中藏日月，珠内锁阴阳。剑斩天外天，非生亦非死。“道友留步，你且猜猜我这葫芦里到底有多少口飞剑？”.........,https://www.bige7.com/book/1269/
赝太子,　　紫檀木钿，指狐为妻，六大预言，谁是太子　　一个现代狸猫换太子的故事,https://www.bige7.com/book/184/
