name,introduction,url
从影视剧里当配角开始战斗,酷爱看谍战剧的铁路特警王亮意外获得影视剧最强配角系统，从此走上人生巅峰。王亮“《亮剑》里面的朱子明是我，《悬崖》里面的刘,https://www.bige7.com/book/23411/
带着系统来大唐,　　大唐开元年，这是一个本应该带领华夏开始冲向巅峰的时期，可结局却是安史之乱。　　皇帝李隆基，大唐第四次玄武门之变的主角,https://www.bige7.com/book/2012/
怪物的我被救赎,拥有超能力真的幸福吗？你会选择成为惩恶扬善的暗夜英雄还是做一个默默无闻的平凡之人？读书阁app这是一个发生在平行世界二十,https://www.bige7.com/book/8065/
雪狼强袭林松郭小玉,龙之利刃，为国为民，死而后已。血海深仇，神秘龙牙，离奇身世。山林少年林松，遭遇巨变，怀揣龙牙军刀走出大山。一人，一狼，参,https://www.bige7.com/book/19042/
仙帝重生混都市,仙武大帝九世轮回，只为突破桎梏，却惨遭各路高手围攻灭杀。幸留一缕神识穿越万千位面来到地球，进入已死少年体内，只为除掉心中,https://www.bige7.com/book/28835/
春回大明朝,　　明末，万历年间，非造反文，但也不做忠臣，要做就做让皇帝闭嘴的权臣。陛下但噤声，有臣在！,https://www.bige7.com/book/2532/
盛唐风流,贞观三年冬，西北边城突发瘟疫，加之连年突厥袭扰，邙县内外民不聊生。《盛唐风流》小说推荐：唐残、明朝败家子、汉乡、唐朝小官,https://www.bige7.com/book/12707/
最强之军火商人,　　我若静下心来，世界都要俯首称臣！！每一个人都是他赚钱的工具。 战争之王是人们对他的称呼。但他更愿意人家称呼他为商人，,https://www.bige7.com/book/2677/
大国相,学而优则仕，仕而优则相，相而优则大国。中华民族有一个共同的大国梦，无论是现在还是将来亦或者过去，我们都应该为之奋斗。嘉靖,https://www.bige7.com/book/23085/
雏鹰的荣耀,　　在灾难降临滑铁卢的那一天，穿越者来到了这个世界，成为了不幸的继承者他将改变命运与历史的轨迹，逃离樊笼披荆斩棘，最终将,https://www.bige7.com/book/3637/
疯皇子赵煦九皇子,疯皇子赵煦九皇子全文免费阅读由小兵提供。《疯皇子赵煦九皇子》背着家的蜗牛著情节跌宕起伏、扣人心弦，是一本情节与文笔俱佳的,https://www.bige7.com/book/35201/
都市药王医仙,未婚妻爷爷濒死，李罡拼死救治，却被岳母羞辱污蔑，成为人人唾弃的软饭王，更将他重病母亲断医断药，生死一线！李罡怒然退婚，获,https://www.bige7.com/book/37044/
这个三国很核理,穿越三国，出身堪比张三，武力可斩士卒，智力只在蒋干之下！正一筹莫展之际，你听说县里有个县尉叫刘玄德……那到底是去抱大腿呢,https://www.bige7.com/book/6921/
从今天开始做藩王赵煦张寒,一闭眼，一睁眼。赵煦发现自己成了一名皇子。美人妖娆，封地很远，国家很乱。而他只想守着自己的封土逍遥自在。只是若有敌人敢来,https://www.bige7.com/book/19620/
汉末之风起并州,一名普普通通的宅男穿越汉末，如何能够在这群雄并起的乱世立足？作为穿越者，最大的优势是什么？两千年多年的见识？熟知历史大事,https://www.bige7.com/book/18970/
寒门祸害,　　生于寒门，跃过龙门，跻身仕途。却不与官绅同流，不跟权贵合污，亦不为君主巩固皇权，不承天下乃朱家之天下，不顾太祖训而重,https://www.bige7.com/book/743/
朕就是亡国之君,正统十四年，朱祁钰在皇位上大梦初醒睁开了眼睛。土木堡之变已经发生，三代精锐京营已经全军覆没。自己的哥哥，皇帝中地板砖朱祁,https://www.bige7.com/book/7193/
奋斗在沙俄,穿越成为落魄沙俄大公一路逆袭成为最伟大沙皇的故事。,https://www.bige7.com/book/21931/
