name,introduction,url
太子总想娇宠我,太子总想娇宠我太子总想娇宠我小说阅读言情女生类型小说太子总想娇宠我由作家锦池创作那一世，范清遥是名门之女，神医传人，医术,https://www.bige7.com/book/22431/
龙门之主江枫宫映雪,入赘三年，所有人都以为可以把我踩在脚下，三年后，考核结束，我为世界第一大神秘组织龙门之主！执子之手，许你一世荣光,https://www.bige7.com/book/27638/
神弓战妃,远赴花城惊鸿宴，一睹人间盛世颜，说的就是纳兰荣锦，容貌倾城绝世无人能及，美人一个。花落皇城锦家院，富贵窝里出色胆，说的也,https://www.bige7.com/book/28226/
重生嫡女：吊打白莲花攻略,亲爹是当朝宰相，一人之下万人之上；亲哥是一品大臣，手握军权，守卫边疆，敌人闻之皆怵；自己作为宰相千金，方府嫡女，集万千宠,https://www.bige7.com/book/17028/
人在斗罗，我自带神位,李初阳穿越斗罗大陆，重生杀戮之都，惶恐之下却不知居然有意外惊喜，不仅活着走出了杀戮之都，还学的一身本领。多年以后……“主,https://www.bige7.com/book/37940/
重生之甜妻超旺夫肖颖袁博,重生回到退婚的那天，肖颖撒腿就往回跑。身后的痞气男子拦住她，冷笑：“怎么又不退了？”肖颖豪放大声：“因为我喜欢你！”向来,https://www.bige7.com/book/31722/
亿万首席宠妻成瘾贺煜城,“亲爱的，你看这男人长得和你一样俊！”贺少揉了揉眉心：“你确定他只是和我像？”这是眼瞎了吗？明明就长的一模一样。她以为自,https://www.bige7.com/book/16948/
大梦万古，我的修炼变质了,传奇终将落幕，美人难免枯朽。再伟大的存在，终究不过是岁月里的一粒尘埃，唯余些许传说，任由后人凭吊。孟夏绑定大梦系统，一个,https://www.bige7.com/book/17892/
男主角江枫女主角宫映雪,入赘三年，所有人都以为可以把我踩在脚下，三年后，考核结束，我为世界第一大神秘组织龙门之主！执子之手，许你一世荣光,https://www.bige7.com/book/19590/
盛宠嫡女：医妃不好惹江初月萧景行,大婚之日，本以为终成正果，却不曾想，她的夫君屠杀她满门。一朝惨死，再次睁眼，这一世，她必定会手刃仇人，护家人平安！嫡女重,https://www.bige7.com/book/17961/
苏糖,老苏家终于生闺女了。于是，穷的叮当响的日子，火了！“爹，我在山上挖了一篮子大白萝卜。”奶声奶气的小姑娘，把手里的小篮子递,https://www.bige7.com/book/40185/
济世神瞳,三年前，秦浩送外卖的时候，被豪车撞倒了，没想到反被车主逼着跪在车前忏悔，被豪车大灯照了一个晚上，秦浩的双眼就此瞎了。从此,https://www.bige7.com/book/26953/
龙门狂婿江枫宫映雪,江枫走投无路之际，手机突然接到一条3000万的转账信息，紧接着更是收到爷爷的电话，原来他竟然是传说中的神秘组织龙门的继承,https://www.bige7.com/book/27623/
玄幻：开局拥有百亿黄金,别人穿越都是封侯拜相，为啥我穿越过来就只有半个小时的命？还好有系统送了100亿两黄金！花1两黄金就得1分钟寿命？这买卖划,https://www.bige7.com/book/21437/
你们别来搞我啊,他只是一名普通的大学生，没事的时候喜欢弹弹钢琴，打打篮球。但突然一天，他莫名其妙得到了一个系统，从此他平淡的生活开始变得,https://www.bige7.com/book/17965/
精灵之沙暴君王,PM游戏资深玩家云华，带着两枚顶级沙沙岩石穿越了，刚好赶上领取初始精灵。但是……为什么我的御三家，是地鼠、螺钉地鼠和穿山,https://www.bige7.com/book/14671/
反穿书后，千金大佬娇养反派自救了,觉醒后，秦陶陶发现自己是一本穿书文男主的白月光。生前对男主各种跪舔，爱而不得跳了楼。死后就成了推动男女主感情戏工具人，被,https://www.bige7.com/book/57940/
妖龙古帝遥望南山,妖龙古帝苏寒，曾经执掌圣域，镇压一世，为银河星系之巅！却因融合各大修为层次，走火入魔，形神俱灭。手下叛变，挚爱沉睡，好友,https://www.bige7.com/book/36631/
帝少总裁是爹地李安安褚逸辰,李安安在养父母家受尽欺辱迫害，四年后她带着三个可爱的儿女华丽归来，车模冠军，美食博主，总裁千金，一个个的头衔闪瞎人眼球，,https://www.bige7.com/book/16068/
